@relation creditcard_3000_for_smote-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}

@data
80372,1.326923,-1.499181,-1.438097,-2.433461,1.032388,3.117965,-1.064098,0.660485,-2.21923,1.425045,-0.098752,-0.929787,0.469356,0.027328,0.696057,-0.090392,0.063202,-0.115453,0.353982,0.062581,-0.618569,-1.931427,0.138731,0.917112,0.198835,-0.640539,-0.004774,0.041097,146.4,0
81515,-1.032634,1.57657,-0.351301,1.125897,-0.369651,2.690539,-1.617016,-5.673718,-0.376133,-0.300946,-0.035721,1.262569,0.10304,0.722227,-0.38154,-0.239724,0.203124,0.111466,1.065132,-0.195159,1.591263,-0.836312,-0.499693,-1.324818,0.891787,-0.060099,0.483524,0.188071,213,0
111920,1.796912,-0.15374,-2.467419,1.437917,0.589475,-1.561055,1.205429,-0.581443,-0.073979,0.362951,-1.101242,-0.654822,-1.761573,1.253338,-0.112126,-0.831094,-0.066886,-0.342521,-0.39993,-0.101694,0.383817,0.901022,-0.333362,0.003837,0.758082,-0.203285,-0.089314,-0.056028,155.4,0
5963,-0.639569,-0.173953,2.395093,-2.398385,-1.190948,-0.400312,-0.644067,0.109593,-1.022246,0.656331,1.800774,-3.441711,1.269506,1.094194,-1.09198,0.192805,0.678048,1.252526,-0.873412,-0.243091,-0.165681,0.129695,-0.278404,0.238205,0.341697,-0.223452,0.275049,0.111419,11.1,0
129095,-1.83694,-1.646764,-3.381168,0.473354,0.074243,-0.446751,3.791907,-1.351045,0.095186,-0.0845,-1.542305,-0.540535,-0.272079,0.712541,0.23498,-0.907666,-0.391051,-0.034719,1.084286,-1.586144,0.010663,1.786681,-0.151178,-0.582098,-0.956062,-0.334369,0.7156,0.37045,720.8,1
119800,0.443314,0.723575,-1.606077,-0.909045,1.336652,-1.79213,1.712411,-0.516167,-0.524234,-0.262996,0.563083,0.421798,-0.954078,1.144773,-1.500275,-0.83266,-0.481203,0.100575,0.123026,-0.305752,0.587485,1.832869,-0.088546,0.157633,-1.202893,0.069238,0.269075,0.313129,8.1,0
110314,-0.524261,0.81121,2.29555,-0.303075,0.377562,0.183806,0.510108,-0.157593,1.150868,-0.998889,1.81111,-1.589745,2.450853,1.265614,-0.166161,-0.022472,-0.116562,1.02333,0.943715,0.153828,-0.264211,-0.314328,-0.345303,-0.41816,0.308547,-0.730573,-0.081765,-0.156759,11.27,0
12282,1.163011,-0.280118,0.497073,0.241973,-0.56876,-0.20133,-0.376584,-0.0295,1.896529,-0.56813,1.566541,-1.6992,1.087969,1.485452,-1.65922,-0.074802,0.580083,0.226826,0.660961,-0.054944,-0.21584,-0.279197,-0.132493,0.026865,0.402742,1.073676,-0.108923,-0.013781,48.22,0
113301,1.963713,0.243331,-1.328195,0.750984,-0.226747,-2.012726,0.367743,-0.501807,0.410678,-0.503422,0.581265,0.771312,0.618454,-0.825757,0.749461,-0.091995,0.677163,0.116669,-0.779281,-0.152746,0.272983,0.960754,0.066289,0.889414,0.154478,-0.16312,0.000819,-0.017579,19.66,0
164091,-1.028476,1.313643,-2.013941,-1.947404,2.732361,3.168125,0.171476,1.182438,0.125677,0.039803,-0.299708,0.057553,-0.250996,0.677049,0.625276,-0.276759,-0.627091,-0.024796,-0.622477,0.021283,0.329278,1.099048,-0.122055,0.725813,-0.423966,-0.31371,-0.263742,-0.238241,1.79,0
135264,1.960614,0.045271,-1.786553,0.551477,0.166406,-1.385673,0.316738,-0.373933,0.600872,-0.500192,-0.374754,0.020039,-0.066353,-0.700458,0.965069,0.174506,0.433351,0.453285,-0.492682,-0.11789,0.224988,0.720267,-0.063748,-0.147228,0.227299,-0.098813,-0.008865,-0.024205,51.44,0
171195,-5.858873,5.025889,-4.362321,-0.640607,-1.834949,1.871691,-6.456456,-7.370934,-1.828993,-3.240275,-0.669939,3.066628,0.829001,2.19967,-1.181008,2.393426,1.480479,0.693187,-0.376261,1.961213,-5.28048,0.066051,1.443115,-0.417874,-0.555572,-0.183749,-1.094108,-0.230089,1.9,0
11131,-1.426623,4.141986,-9.804103,6.666273,-4.749527,-2.073129,-10.089931,2.791345,-3.249516,-11.420451,10.853012,-15.969208,0.54669,-14.690729,0.912337,-12.227189,-18.587366,-6.920762,3.166999,1.410678,1.865679,0.407809,0.605809,-0.769348,-1.746337,0.50204,1.977258,0.711607,1,1
139974,2.047227,-0.114683,-1.404789,0.156872,0.166193,-0.706702,0.053487,-0.168316,0.461785,0.184343,0.624758,0.665181,-0.333608,0.713854,0.193942,0.092977,-0.837813,0.562298,0.115746,-0.252787,0.286007,0.950355,-0.049955,-0.438593,0.248805,-0.090085,-0.019811,-0.073214,1,0
98758,-0.314003,1.498709,1.131662,2.926288,1.312479,0.550425,0.96188,-0.017157,-0.233099,0.204187,-0.899879,-3.026448,1.569707,1.29936,-2.709555,0.449803,0.042686,-0.028963,-1.638412,-0.234856,0.020575,0.374915,-0.211907,0.600306,-0.182345,-0.053853,0.116157,0.180752,9.82,0
8878,-2.661802,5.856393,-7.653616,6.379742,-0.060712,-3.13155,-3.10357,1.778492,-3.831154,-7.191604,7.102989,-9.9287,-0.067498,-10.924187,-1.697914,-2.379421,-2.775114,0.273799,-1.382188,0.399097,0.734775,-0.435901,-0.384766,-0.286016,1.007934,0.413196,0.280284,0.303937,1,1
119766,2.028902,0.116682,-1.678634,0.443144,0.404311,-0.83941,0.208581,-0.232985,0.451882,-0.400477,-0.396605,0.311608,0.259787,-0.871883,0.224345,0.22249,0.552378,-0.450199,-0.061008,-0.119192,-0.340453,-0.894658,0.341568,0.585766,-0.284373,0.168532,-0.061017,-0.026826,17.69,0
41313,-13.897206,6.34428,-14.281666,5.581009,-12.887133,-3.146176,-15.450467,9.060281,-5.486121,-14.67647,5.148352,-10.749592,1.585489,-9.798012,0.733277,-12.675269,-20.740664,-8.153668,5.228342,-1.025228,3.058082,0.94118,-0.23271,0.763508,0.075456,-0.45384,-1.508968,-0.686836,9.99,1
169392,2.348992,-1.118182,-1.559169,-1.735179,-0.589774,-0.759159,-0.668736,-0.419329,-1.794793,1.635172,-0.901975,-0.296276,2.004783,-0.440333,0.083835,-0.572766,0.18688,0.002496,-0.222991,-0.285815,0.067679,0.698355,0.039805,0.530011,0.198302,0.047225,-0.011039,-0.051932,25,0
132429,-0.326012,1.244584,-1.012716,-0.340027,0.009045,-0.198636,-0.874348,-2.213422,-0.42943,-0.927856,0.1636,0.405129,-1.287859,1.480722,-0.062876,0.275563,-0.43856,0.883917,0.111958,0.27796,-0.843015,1.508454,0.099168,-0.414121,-0.382556,-0.157233,-0.124943,-0.05309,1,0
59669,0.326007,1.286638,-2.007181,2.419675,-1.532902,-1.432803,-2.45953,0.617738,-1.125861,-3.236784,3.561795,-3.914679,-2.124956,-4.458895,0.578202,-2.343304,-5.07145,-0.749172,0.228423,0.222667,0.556895,0.169776,-0.174357,0.308061,0.710996,-0.23103,0.580495,0.300984,6.27,1
170235,1.925466,0.490161,-1.141803,3.50069,1.226625,1.175543,0.147865,0.086403,-1.142346,1.502517,-0.311709,1.044993,1.464241,-0.124308,-2.310865,0.703829,-1.098403,0.031566,-0.796952,-0.135027,0.15789,0.645059,-0.086317,-0.156653,0.388388,0.185275,-0.03193,-0.062755,15.13,0
132086,-0.361428,1.133472,-2.97136,-0.283073,0.371452,-0.57468,4.031513,-0.934398,-0.768255,-2.248115,-0.482409,-0.69055,0.181275,-2.372552,-0.006868,0.146399,1.759314,1.08304,-0.391048,-0.025862,0.110815,0.563861,-0.408436,-0.880079,1.408392,-0.137402,-0.00125,-0.182751,480.72,1
119851,2.05919,-1.732351,-0.774728,-1.569025,-1.396398,-0.272515,-1.186383,-0.093579,-1.387995,1.649594,0.553267,0.21189,1.140083,-0.478615,-0.766187,-0.229227,0.093454,0.454609,0.084534,-0.178205,-0.040089,0.203482,0.11873,-0.391212,-0.29761,-0.183025,0.011611,-0.039804,114,0
10955,1.190226,-0.142294,0.949215,0.269779,-0.995621,-0.658835,-0.631689,0.011747,1.674845,-0.310049,2.283538,-2.355882,0.270157,1.962025,0.018339,0.689965,0.197349,0.756097,-0.180638,-0.167924,-0.01817,0.104457,0.015387,0.526864,0.102854,1.005407,-0.10199,-0.005366,14.95,0
72413,-1.071399,-0.543354,2.237913,-0.882547,-0.543437,0.310925,0.43686,0.234847,0.720823,-0.720572,1.118378,0.87188,-0.633794,-0.63967,-1.373591,-0.085933,-0.149942,-0.523421,-0.457949,0.465113,-0.0676,-0.123005,0.34021,0.247955,-0.107641,0.76994,-0.021609,-0.152778,163.9,0
69187,-0.689978,0.602179,0.687643,-1.102281,0.112424,-0.715229,2.07798,-0.628674,-0.442102,-0.574043,-0.910608,-0.744539,-0.579886,0.16452,0.275174,0.205455,-0.692005,-0.37837,-0.235163,-0.033018,-0.048961,-0.060899,-0.260952,-0.05399,0.210402,0.91138,-0.276129,-0.190064,178.95,0
127984,-0.013021,1.122328,-1.000433,-0.265909,0.521419,-0.874456,0.547701,0.294372,-0.426149,-1.002809,0.599725,0.23182,-0.416969,-0.237859,0.015264,0.498588,0.233914,1.409934,0.246095,-0.213702,0.372231,1.00971,-0.16887,-0.484151,-0.329493,-0.147458,-0.012608,0.024468,16.9,0
34981,-0.814752,1.275032,1.310488,-0.061087,-0.406347,-0.723423,0.298421,0.468314,-0.905439,-0.384451,1.408807,1.097353,0.409563,0.580328,0.045772,0.43783,-0.426642,0.062974,0.217357,0.031178,-0.112524,-0.419885,0.054334,0.52668,-0.210077,0.041957,0.137264,0.051934,9.12,0
83664,0.929131,-1.243314,0.143387,-1.942595,-1.10186,-0.526051,-0.288122,-0.165224,2.333399,-1.756856,-0.877793,1.31535,1.356044,-0.389917,1.62258,-0.648757,-0.371532,0.58731,1.249671,0.439141,0.234671,0.578812,-0.465856,-0.358618,0.752265,-0.614523,0.07153,0.062812,218.57,0
156444,-0.899883,0.962596,-1.481785,-1.566813,2.513531,3.458278,0.058118,1.334983,-0.194815,-0.252761,-0.273412,0.166681,-0.312305,0.554187,0.13884,-0.062229,-0.305438,-0.791604,-0.222131,0.037867,-0.295272,-0.922598,0.054636,0.676889,0.205864,0.07925,0.046461,-0.014037,29.99,0
157257,-0.096833,1.215527,-1.117829,-0.60081,1.820021,-1.1417,1.558594,-0.37087,-0.686825,-0.871393,-0.764299,0.161925,0.923612,-1.010004,-0.686559,-0.211124,0.53022,-0.130906,-0.123004,0.141987,0.052275,0.384372,-0.361848,0.479525,0.433587,0.663855,0.213326,0.114003,3.92,0
85780,1.233963,0.356721,-0.168377,1.070389,0.102226,-0.756588,0.381352,-0.139748,-0.076718,0.041566,-0.3719,-0.421239,-1.382516,0.862541,1.082905,-0.445925,0.043553,-0.652804,-0.602148,-0.275231,0.014611,0.0701,-0.09887,0.057834,0.734044,-0.262128,-0.000217,0.004527,1,0
85285,-6.713407,3.921104,-9.746678,5.148263,-5.151563,-2.099389,-5.937767,3.57878,-4.684952,-8.537758,6.348979,-8.681609,0.251179,-11.608002,-0.351569,-5.363566,-11.939092,-3.583603,0.897402,0.135711,0.954272,-0.451086,0.127214,-0.33945,0.394096,1.075295,1.649906,-0.394905,252.92,1
163771,2.073775,-0.042606,-1.12303,0.380074,-0.059415,-1.126498,0.190121,-0.333171,0.531102,0.069755,-0.849874,0.462267,0.225849,0.239378,0.035805,-0.068624,-0.34949,-0.838301,0.200971,-0.211941,-0.297709,-0.71485,0.320791,-0.106672,-0.273907,0.204682,-0.069942,-0.061229,1.29,0
150231,2.053505,-0.017319,-1.05433,0.403462,-0.060462,-1.115122,0.209993,-0.342393,0.451525,0.047563,-0.591019,0.769278,0.644331,0.164871,0.02332,-0.191163,-0.265065,-1.030198,0.07023,-0.192875,-0.276556,-0.627719,0.339765,0.002783,-0.29375,0.199084,-0.063776,-0.05921,1.98,0
157233,-0.379187,0.820921,-0.378135,-0.402787,1.140073,-0.634585,0.873462,-0.106919,0.167599,-0.896156,-0.939721,-0.076192,0.074135,-1.441551,-0.865895,-0.147374,0.774566,0.064215,-0.250495,0.045059,0.091339,0.555908,-0.227152,0.588351,0.199116,0.662742,0.121116,0.149474,12.36,0
158586,0.013029,0.548189,-0.281374,-0.981259,1.015729,0.153499,1.226336,-0.293763,0.159241,-0.019087,-0.640666,-0.35541,-1.087729,0.177368,-1.091788,0.322566,-1.112452,0.279715,0.830171,-0.188697,-0.254543,-0.603002,-0.167088,-1.404761,-0.378479,0.217792,-0.420462,-0.225568,53.29,0
116111,2.163484,-0.647979,-1.871567,-0.339767,-0.051707,-0.823063,0.032787,-0.344661,-0.575859,0.91599,-1.426948,-0.403214,-0.419073,0.368396,-0.465108,-1.952064,0.124322,0.684815,-0.478973,-0.584815,-0.405006,-0.622597,0.149909,0.577052,0.081095,0.537749,-0.08615,-0.062937,36.77,0
99254,2.063435,0.077541,-0.945962,0.592188,0.02567,-1.034494,0.096203,-0.403003,1.78179,-0.314574,0.248059,-1.902665,2.029812,1.648084,-0.679887,-0.18751,0.456831,-0.701357,-0.104291,-0.253152,-0.435415,-0.848182,0.346983,-0.136161,-0.316082,0.165864,-0.092137,-0.0671,0.89,0
155054,-0.512349,4.82706,-7.973939,7.334059,0.367704,-2.055129,-2.935856,1.431008,-4.544722,-5.258096,5.716319,-5.810407,0.723293,-12.289133,0.378773,-2.020734,-2.039703,0.658183,0.832574,0.804101,0.53562,-0.459496,-0.009364,-1.140436,-0.006445,0.52797,0.558881,0.126517,0.77,1
84675,1.310241,-1.031839,0.485144,-0.559086,-1.096723,0.345158,-1.065344,0.238692,0.051062,0.571006,-0.183434,-0.48485,-1.277708,-0.461329,-1.674328,0.873911,0.418015,-0.738138,1.647896,0.054071,0.071453,0.285576,-0.240647,-0.471684,0.663148,-0.05626,0.019928,-0.000617,41.97,0
79443,1.246458,-0.383811,0.900681,-0.720237,-1.253807,-0.836986,-0.60559,-0.005623,1.89509,-1.065535,-0.521006,0.482353,-0.528059,-0.051834,1.325546,-0.419802,-0.116865,0.247298,0.559113,-0.156962,-0.017912,0.174505,-0.02977,0.396192,0.483659,-0.684971,0.090466,0.034254,1,0
31751,-1.152379,1.008145,2.827516,2.974357,-0.356913,0.768006,-0.013267,0.098863,-0.08708,1.374704,-0.351,-0.398482,-0.421805,-0.722757,0.812873,-0.655646,0.475684,-0.393766,0.502739,0.21173,-0.080887,0.403995,0.086445,0.384965,-0.411416,0.100356,-0.618823,-0.45811,0.76,0
69326,-0.299261,0.70469,1.422102,-0.359477,-0.4141,-0.748346,0.444276,0.037271,-0.490739,-0.074211,1.541894,0.489656,-0.312012,0.397567,0.622635,0.064393,-0.212327,0.205953,1.029822,0.239621,-0.007537,0.016922,-0.02065,0.58363,-0.280034,1.008886,0.19414,0.072627,22.07,0
50371,-2.021981,1.945792,-0.054148,-1.827169,-0.336447,-0.255546,-0.144232,0.852682,0.642602,0.807018,0.152314,0.725231,0.501132,0.059939,-0.104735,1.228466,-1.194971,0.436643,-0.191274,0.572757,-0.243814,-0.444657,-0.063229,-0.810839,0.158878,0.775496,0.280998,0.006158,3.84,0
154881,2.085951,0.00747,-2.04672,0.209323,0.623738,-0.888394,0.517478,-0.289378,-0.029088,0.349686,0.786374,0.62408,-0.752343,0.87849,-0.940392,-0.41388,-0.317787,-0.19562,0.418043,-0.242891,0.140144,0.517053,0.00465,0.832583,0.343709,0.659387,-0.12506,-0.089151,0.76,0
63321,-1.821459,0.556828,0.088184,-1.965307,1.127096,3.880134,-0.938728,1.981056,0.2489,-1.355368,-1.06164,0.358708,-0.132212,0.01804,-0.731756,0.611691,-0.244957,-0.023921,0.297591,0.003264,-0.179022,-0.747061,-0.158273,1.067001,0.399725,0.880596,-0.125775,-0.069689,63.22,0
47816,1.200216,0.11833,0.56359,0.817746,0.013174,0.616752,-0.397075,0.141971,-0.011201,0.128501,0.305292,1.198704,1.723627,-0.122216,0.570615,1.128726,-1.491443,0.94419,0.164553,0.064296,0.007969,0.041513,-0.186054,-1.014588,0.517047,-0.372589,0.054376,0.021428,26.07,0
39556,1.428394,-1.273585,0.239282,-1.466962,-1.551401,-0.545341,-1.113929,0.028343,-1.76956,1.654791,0.566046,-1.412914,-1.617156,0.294326,0.125825,-0.004519,0.25754,0.827051,0.173225,-0.366665,-0.186716,-0.363514,-0.025401,-0.068228,0.317762,-0.200404,0.005084,0.00936,50,0
40748,0.672004,-0.653486,-0.4968,0.765503,-0.187403,-0.819405,0.917299,-0.419988,-0.326081,-0.21815,-0.525035,0.551823,0.956769,0.377728,0.743453,0.172435,-0.478355,-0.722725,0.151269,0.634439,-0.201946,-1.330552,-0.2221,-0.094625,0.2796,0.02575,-0.11416,0.065592,339,0
15842,-1.140805,1.364988,1.705569,-0.332468,0.33878,-0.155695,0.982181,-0.556155,1.932499,1.266155,2.76886,-2.518114,0.508536,1.100271,-0.157599,-0.348443,0.147533,0.032434,-0.442053,0.515617,-0.302928,0.074208,-0.073871,0.157594,-0.491954,0.184607,-0.123496,-0.311603,9.99,0
130842,-0.005561,-0.437877,0.835789,-2.737874,-0.361295,-0.046308,-0.216367,0.013746,-2.4503,0.909312,0.673287,0.036996,1.202544,-0.52766,-1.352405,-0.493563,0.148009,0.353661,-0.024797,-0.256049,-0.019602,0.365303,-0.00588,0.705999,-0.565987,-0.329642,0.189172,0.182327,18.9,0
41305,-12.980943,6.720508,-13.455636,8.69861,-11.479552,-2.681519,-14.019291,8.218191,-7.9309,-12.695947,5.589362,-11.960866,1.538671,-9.887214,0.633979,-11.350244,-21.710188,-8.859452,3.629714,-0.843303,2.549628,-0.532228,-0.235096,0.673209,0.226598,-0.006168,-1.185696,-0.747361,59.68,1
74226,-1.008092,-0.206234,1.801338,-1.302352,-1.572446,-0.201044,-0.180712,0.461341,-0.749113,-0.653648,-1.076115,0.059319,0.855759,-0.88615,-1.484268,1.002786,0.539244,-1.458173,0.310395,0.268898,0.241064,0.454459,0.212128,0.409589,-0.08204,-0.438991,-0.016058,0.067793,140,0
73421,1.10266,-0.0952,1.251575,1.296456,-0.803633,0.270038,-0.637474,0.232435,0.897085,-0.245716,-0.579555,0.533647,-0.049483,-0.317823,0.437725,-0.211085,0.034095,-0.502932,-0.570565,-0.162467,-0.033326,0.133935,0.022898,0.083009,0.338655,-0.379721,0.087855,0.035423,12.99,0
148994,1.891509,-0.505807,-0.425147,0.297751,-0.562417,-0.162228,-0.572255,0.129114,1.129566,0.001066,0.541929,0.806845,-0.541156,0.275312,0.09292,0.458112,-0.819845,0.399178,0.259202,-0.184728,-0.131238,-0.355892,0.304838,-0.455258,-0.462549,-0.617672,0.023936,-0.040302,39.99,0
115362,-0.581302,0.321291,1.44149,-0.696751,-0.062718,-0.472385,0.264741,0.078293,0.510618,-0.639055,-1.320148,-0.033287,0.171597,-0.416363,-0.081599,0.31608,-0.622578,0.228251,-0.369804,0.149942,0.275178,0.971456,-0.154175,-0.038884,-0.314909,0.712402,0.353208,0.228296,34.32,0
105559,1.472689,-0.924962,-1.293935,0.508264,-0.304662,-0.783279,0.350364,-0.424004,1.929284,-0.61053,2.034987,-0.724843,2.652436,1.757333,-1.181899,-0.459405,0.165788,0.695003,-0.029074,0.348335,0.403468,1.084661,-0.334541,0.116477,0.291383,-0.338285,-0.063814,-0.021112,283.35,0
168755,-0.145222,-0.13828,-0.00001,-2.186802,0.581827,-0.30536,-0.138534,0.138643,-0.793054,-0.591442,0.202675,-0.700678,0.062944,-2.049463,-1.112116,2.262029,0.493012,0.384905,0.052067,0.101417,0.400326,1.073153,-0.142596,-1.136097,-0.785221,-0.293952,0.237029,0.253057,22,0
156432,-3.288976,2.663346,-2.504974,-0.326066,-0.944542,-1.586465,-0.72268,1.669796,0.006259,0.175516,-1.291326,1.38928,1.449301,1.35377,0.3291,-0.002485,0.272794,0.017881,-0.093372,-0.479043,0.3716,1.38722,0.546532,0.046304,-0.36044,-0.194645,0.108146,0.160902,8.99,0
164937,2.115086,0.376439,-2.496945,1.16262,1.127425,-1.105662,0.986703,-0.475715,-0.163272,0.407425,-1.119733,-0.381575,-1.060988,1.05959,-0.152862,-0.818361,-0.181803,-0.379797,-0.294701,-0.337398,0.283832,0.957833,-0.185552,0.629479,0.873958,-0.215331,-0.060818,-0.075702,1,0
83697,1.354366,-1.647979,1.238299,-1.216255,-2.276826,0.038553,-1.848215,0.156038,-0.765408,1.28878,-1.408401,-1.362491,-0.116261,-0.897717,0.543195,0.090547,0.330134,0.844414,-0.267152,-0.227218,0.027186,0.453522,-0.129965,-0.119791,0.274833,0.021264,0.077904,0.041623,75.12,0
165097,-0.302474,0.936917,-0.307345,-1.008864,0.880469,-0.201967,0.856789,0.001988,0.101427,0.189342,-0.24141,0.229901,-0.346099,0.230153,-0.946555,0.411727,-1.042886,0.132887,0.589319,0.084827,-0.301,-0.721074,-0.053652,-1.121,-0.349782,0.181345,0.210272,0.145799,13.99,0
41147,-5.314173,4.145944,-8.532522,8.344392,-5.718008,-3.043536,-10.989185,3.404129,-6.167234,-11.435624,7.674534,-14.296091,0.526939,-15.445026,0.991651,-12.391346,-22.541652,-7.986721,2.992554,1.150017,2.331466,0.862996,-0.614453,0.523648,-0.712593,0.324638,2.245091,0.497321,88.23,1
131906,-0.723186,0.126936,1.502144,-0.235584,1.237135,1.432104,-0.047734,0.258621,0.318426,-0.441288,-0.113321,0.313418,0.647118,-0.307832,2.153153,-1.187394,0.390013,-0.906167,-0.38889,-0.023563,0.300791,1.286746,-0.296802,-0.28811,-0.357436,-0.024878,0.002717,-0.111008,17.64,0
132924,2.144312,-1.041251,-1.168678,-0.391393,-0.469742,0.271346,-0.749604,0.105185,0.241273,0.847079,-1.043405,0.09406,-1.104351,-0.094198,-2.292643,-1.706758,0.000694,1.157696,0.623208,-0.677387,-0.779045,-1.485658,0.237181,-1.139892,-0.243886,0.447187,-0.04151,-0.080397,11.9,0
161827,2.213498,-0.600059,-1.657181,-0.696922,0.03374,-0.441094,-0.238864,-0.331331,-0.735953,0.929442,-1.367565,0.180186,1.636388,-0.033633,0.483513,-1.251318,-0.573254,1.226209,-0.754565,-0.444129,-0.164432,0.09611,0.048589,0.148267,0.074143,0.796504,-0.062982,-0.058484,25.22,0
3054,-0.395909,0.531605,-0.655537,-3.181792,2.557768,2.733061,0.39571,0.775118,0.549817,-1.302923,-0.201077,0.154518,-0.208399,0.423497,1.038725,-0.172266,-0.968765,0.512213,0.267299,0.085199,0.059056,0.224977,-0.292122,1.009844,0.260401,-0.796048,0.40483,0.202673,1,0
129404,0.925726,-3.060621,-1.88185,-0.216594,-1.255645,-0.087636,0.125688,-0.246117,-0.097507,0.533241,0.171339,0.228148,-0.132118,-0.226147,-2.020318,0.432471,0.48681,-0.858011,1.03289,1.229878,0.876464,1.379679,-0.763504,-0.250118,0.233331,0.232002,-0.136541,0.025533,650,0
103808,-4.517344,2.500224,-4.013928,1.189452,-2.486861,-1.413476,-4.245707,1.265087,1.168828,-4.513907,3.694711,-6.110443,-0.110522,-4.184555,-0.931035,-1.614718,-3.35318,0.236762,0.003896,-1.056162,1.326944,0.102999,0.508167,-0.278018,0.139721,0.06461,-0.972358,0.35136,2.27,1
42988,-4.423508,1.648048,-6.934388,4.894601,-5.078131,0.010849,-3.409096,1.409291,-3.260672,-7.781353,6.283377,-9.656606,-1.619135,-10.732109,0.288221,-7.898122,-13.570683,-4.590235,2.590173,-0.562264,0.698359,0.487478,1.228698,-0.535217,0.388278,-0.009466,2.300164,0.081231,648,1
46225,-0.966995,1.32997,1.354763,0.683887,0.240501,0.191243,0.694906,-0.320172,0.598607,0.637636,-1.530961,-0.510818,-0.529398,-0.489671,0.165537,-0.56454,-0.224405,-0.021322,1.18717,0.107587,-0.202439,-0.445595,-0.205978,-0.492433,-0.131497,-0.524479,-0.58083,-0.03438,7.79,0
93853,-6.185857,7.102985,-13.030455,8.010823,-7.885237,-3.97455,-12.229608,4.971232,-4.248307,-12.965481,8.688308,-17.182918,0.069577,-14.116156,0.959032,-12.375334,-18.716765,-6.522015,3.517955,0.48393,2.502772,0.481691,0.480958,0.360319,-0.293354,-0.199193,-0.203917,0.398927,44.9,1
41743,-2.144411,1.073499,-2.773663,1.384394,-4.015477,0.747235,1.525638,0.192988,-2.431862,-4.155838,4.354775,-2.8724,0.468875,-4.555667,0.699671,-2.901141,-4.674667,-2.213623,1.296165,0.668124,0.144653,-0.885682,0.625099,0.096527,-0.189455,0.532908,0.423045,-0.210266,802.52,1
8887,-7.607299,-9.305303,0.349755,3.717203,6.639899,-5.697611,-4.965321,0.947028,1.137335,-0.616787,0.986477,-1.602097,2.101807,2.15031,1.233878,-0.269322,1.832976,0.071567,0.039902,2.800563,0.715863,-1.312283,0.196384,0.392936,-1.346621,-0.055579,0.237003,-1.426355,0.89,0
155773,-0.206391,0.695214,0.883751,0.590418,-0.4506,0.936134,-0.69293,0.781274,-0.013692,-0.262665,0.226324,0.251715,-0.416206,0.507278,1.195145,-0.598998,0.381641,1.318113,2.996454,0.120491,0.336778,1.070174,-0.150599,0.350644,-0.62993,0.514087,0.112906,0.11981,5,0
169640,-0.415778,0.712262,0.690968,-0.793964,-0.239076,-0.661871,0.098162,0.353882,0.512907,-1.225264,-1.359548,0.923888,1.169871,-0.208764,-0.597219,0.346648,-0.781778,0.221936,-0.981248,-0.297192,0.415782,1.302367,0.009938,0.02341,-1.003457,-0.508615,0.178509,0.203135,9.99,0
28658,-28.524268,15.876923,-29.468732,6.447591,-20.786,-4.865613,-19.501084,18.748872,-3.64299,-7.939642,4.184674,-5.835075,1.21596,-5.330144,-0.118631,-5.367775,-11.431757,-4.696924,0.692688,1.706889,1.80577,-2.119376,-1.31745,0.169846,2.051687,-0.210502,1.301734,0.380246,99.99,1
73691,-2.450907,-1.030257,1.376149,2.034943,0.843523,-0.341564,0.36841,-0.254595,-0.006861,0.237554,-0.98222,0.233159,0.862697,-0.453079,0.788733,-0.715968,0.201929,-0.110965,2.354987,-1.06314,-0.616892,-0.089228,1.407992,-0.113038,0.426685,-0.204307,0.403607,-0.226104,49.99,0
200,-1.269461,-1.027153,2.261373,-0.504356,0.693421,1.237761,0.056065,0.091919,-0.67668,0.33,0.426491,0.48536,0.795882,-0.910867,0.715259,-2.744935,0.679419,-0.700313,-3.463993,-0.527727,-0.131777,0.697266,0.288501,-0.644487,0.027409,-0.329714,-0.291795,-0.381556,79,0
32627,1.128625,-0.60522,-0.41316,-0.269146,1.380432,3.975877,-1.130939,1.05776,0.79166,-0.205979,-0.50461,0.271035,0.011192,-0.253898,0.394152,0.496444,-0.672674,0.220256,0.314085,0.137766,-0.111024,-0.404277,-0.053723,1.0424,0.393369,0.326067,0.008684,0.030249,64.99,0
139164,0.07037,0.475497,0.83363,-0.004873,0.036968,-0.57117,0.02529,0.045124,0.672422,-1.187795,-0.696467,0.289087,0.874478,-1.690694,0.718088,0.624732,0.23825,0.907551,-0.16138,0.027608,0.107951,0.452895,0.115674,-0.211533,-0.97621,-0.488696,0.212752,0.164824,18.49,0
